ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
test-568	Smith shared outfield duties with Geissinger, Satterfield and Wisniewski, hitting .196 in 46 games while going 1-2 as a reliever. Grand Rapids advanced to the playoffs, but was swept by the South Bend Blue Sox in the best-of-three series on strong pitching by Jean Faut. Smith had a solid season in 1953, hitting .227 with 73 stolen bases and a .343 OBP in a career-high 114 games, being surpassed only by Fort Wayne's Betty Foss for the most stolen bases (80). She also posted career numbers in hits (91), runs (86), doubles (20), triples (5) and steals, while walking 71 times and tying for third in doubles.	She	462	Smith	271	TRUE	Betty Foss	419	FALSE	http://en.wikipedia.org/wiki/Jean_Smith_(baseball)
development-507	He has also played for the Kansas City Chiefs. Jackson was signed as an undrafted free agent by the Atlanta Falcons in 2006. In week 7 of his rookie season, Jackson was activated as starting nose guard to replace veteran Pro Bowler Rod Coleman, who is out with a toe injury. In only his second start, Jackson got his first sack in the NFL against the Cleveland Browns.	his	283	Rod Coleman	232	FALSE	Jackson	301	TRUE	http://en.wikipedia.org/wiki/T._J._Jackson_(defensive_tackle)
validation-103	Garib Dassi is sampraday divided into two parts ``NADI'' and ``BINDI''. BINDI is headed by Mahant Dayasagar ji from Chhudani Dham,Haryana while Saints comes under ``NADI'' headed by Swami Brahmanand ji Bhuriwale in Dham Raqba Sahib in Ludhiana district of Punjab.He was the third head of Bhuriwale Sampradha.	He	263	Mahant Dayasagar	91	FALSE	Swami Brahmanand ji Bhuriwale	182	TRUE	http://en.wikipedia.org/wiki/Garib_Dassi
development-1535	Josephine and the baby traveled first by rail to San Francisco, then by boat to San Diego, and finally by stagecoach to Tucson. According to a biography by Louise Boehringer in the January 1930 edition of the Arizona Historical Review, at the time of Josephine's arrival, ``Only two other (Eastern) homemakers were established in Tucson when the young wife and mother reached her destination--	her	376	Louise Boehringer	156	FALSE	Josephine	251	TRUE	http://en.wikipedia.org/wiki/Josephine_Brawley_Hughes
development-1616	He also published an edition of Ptolemy's Almagest. Heiberg was born in Denmark, the son of Johanne Henriette Jacoba (n*e Schmidt) and Emil Theodor Heiberg. Heiberg was Professor of Classical Philology at the University of Copenhagen from 1896 until 1924. Among his more than 200 publications were editions of the works of Archimedes(1880 and 1912), Euclid (with Heinrich Menge) (1883--1916), Apollonius of Perga (1891--93), Serenus of Antinouplis (1896), Ptolemy (1898/1903), and Hero of Alexandria (1899).	his	262	Heiberg	157	TRUE	Heinrich Menge	363	FALSE	http://en.wikipedia.org/wiki/Johan_Ludvig_Heiberg_(historian)
test-851	He commented that his wife ``had to sit up in the stands and listen to them cuss me.'' However, in 1984, after many seasons plagued by injuries and up-and-down play, Simms finally emerged as a team offensive leader. During his 1983 injury, offensive coordinator Ron Erhardt talked Simms into watching more game film, something he had not regularly done in college or the pros.	he	327	Ron Erhardt	262	FALSE	Simms	281	TRUE	http://en.wikipedia.org/wiki/Phil_Simms
test-824	However he noted that the night's encore ``(brought) the night to a satisfying conclusion for most young fans.'' Marissa Calligeros from The Sydney Morning Herald echoed previous comments, commending Gaga for ``outshin(ing) and outclass(ing) the factory-made act of the headliners.'' She went to describe the Pussycat Dolls as ``a teen dance troupe leading an amateur high school musical production,'' noting throughout show the audience largely stood motionless, due to the heavy bass.	She	284	Marissa Calligeros	113	TRUE	Gaga	200	FALSE	http://en.wikipedia.org/wiki/Doll_Domination_Tour
test-859	Smudge are an Australian rock and indie pop trio formed in 1991 by Paul Duncan on bass guitar, Alison Galloway on drums and Tom Morgan on lead guitar and lead vocals (both ex-Godstar). Morgan is known outside Australia as a song writing collaborator of Evan Dando and his band, the Lemonheads.	his	268	Morgan	185	FALSE	Evan Dando	253	TRUE	http://en.wikipedia.org/wiki/Smudge_(band)
validation-234	Los Angeles County road officials, concerned about traffic problems the painting might cause, attempted to remove it with high-pressure spray from fire hose s, and then with paint stripper. However, Seemayer had used heavy-duty house paint for her creation, and both methods failed to remove it. When she realized that her work was in danger, Seemayer publicly admitted to creating the Pink Lady, and sought a court injunction.	her	319	Seemayer	343	TRUE	Pink Lady	386	FALSE	http://en.wikipedia.org/wiki/Pink_Lady_(art)
test-607	Peter Thompson died in Hot Springs, South Dakota, and was interred in the West Lead Cemetery in Lead, South Dakota. Thompson's story has received significant attention in recent years. Daniel O. Magnussen wrote in 1974 that, while Thompson seemed to have been an honest man, his account was riddled with errors.	his	275	Daniel O. Magnussen	185	FALSE	Thompson	231	TRUE	http://en.wikipedia.org/wiki/Peter_Thompson_(Medal_of_Honor)
development-959	Harold Orton (October 23, 1898 -- March 7, 1975) was an English university lecturer and dialectologist, best remembered as co-founder of the Survey of English Dialects (SED). Orton developed the questionnaire for the survey together with Eugen Dieth. His pupil David Parry went on to apply the same principles used for the SED to Welsh English, founding the Survey of Anglo-Welsh Dialects (SAWD) at Swansea University in 1968.	His	251	Orton	175	TRUE	Eugen Dieth	238	FALSE	http://en.wikipedia.org/wiki/Harold_Orton
development-1941	Brigman attended the University of North Carolina at Chapel Hill from 2009 to 2013 where she played soccer for the Tar Heels. On January 17, 2014, Brigman was selected in the second round (17th overall pick) of the 2014 NWSL College Draft by Seattle Reign FC. In March, the Reign signed her to the team. Of her signing, head coach Laura Harvey said, ``Megan was someone that we watched carefully last season and hoped would be available with our second pick.	her	307	Laura Harvey	331	FALSE	Megan	352	TRUE	http://en.wikipedia.org/wiki/Megan_Brigman
development-93	O'Neill was elected as part of a four-member team called ``Feminist Leadership NOW'' that took office July 21, 2009. Bonnie Grabenhofer of Illinois is executive vice president, Erin Matson from Minnesota became action vice president, and Allendra Letsome of Maryland became membership vice president. O'Neill resigned from her position as chief of staff to Councilwoman Duchy Trachtenberg of Montgomery County, Maryland in June 2009, to work full-time for NOW.	her	323	Bonnie Grabenhofer	117	FALSE	Erin Matson	177	FALSE	http://en.wikipedia.org/wiki/Terry_O'Neill_(feminist)
test-573	Her police officer husband, good-natured Buddy, investigating the rumors of gay sex and drugs at the Watch with his partner Stan, is distracted by his burgeoning love affair with former high school classmate Sandra Anderson. Sandra just got back to the island and re-opened a coffee shop, her bad reputation as a promiscuous woman a painful fact in her life. Sandra's teenaged daughter Emily resentfully observes her mother's doings; she's hoping for a serious romance different from her mom's history, but her boyfriend may have more basic intentions.	her	413	Sandra	359	FALSE	Emily	386	TRUE	http://en.wikipedia.org/wiki/Wilby_Wonderful
test-180	On May 1, 2007 it was announced that O'Neill would replace Jim Rosborough as the assistant coach to Hall of Famer Lute Olson at the University of Arizona. O'Neill was an assistant under Olson during Arizona's rise to national prominence in the 1980s, and used it as a launching board to attain his first major head coaching position at Marquette.	his	294	O'Neill	155	TRUE	Olson	186	FALSE	http://en.wikipedia.org/wiki/Kevin_O'Neill_(basketball)
test-310	These include major commentaries on Matthew in the Expositor's Bible Commentary (ISBN 0310499615) and John (ISBN 085111749X), commentaries on parts of the Bible, such as 1 Corinthians 12-14 (ISBN 0801025214) and the Sermon on the Mount (ISBN 0801024803). He has also written books on prayer, suffering, and free will and predestination from a generally compatibilist and Calvinist perspective.	He	255	Matthew	36	FALSE	John	102	FALSE	http://en.wikipedia.org/wiki/D._A._Carson
test-541	In 1767 she married John Damer, the son of Lord Milton, later the 1st Earl of Dorchester. The couple received an income of *5,000 from Lord Milton, and were left large fortunes by Milton and Henry Conway. They separated after seven years, and he committed suicide in 1776, leaving considerable debts.	he	243	Lord Milton	135	FALSE	Henry Conway	191	FALSE	http://en.wikipedia.org/wiki/Anne_Seymour_Damer
development-1398	Mike Karr's final installment, on October 10, had the intrepid lawyer departing for the state capital to organize a crime commission. For the next two months, the plotlines centered around supporting character Ed Gibson, another crime-fighting attorney, played by Larry Hagman, until Mike Karr, now portrayed by Laurence Hugo, returned in mid-December. Although he was born in the San Francisco Bay area, Larkin had spent his entire career in other venues and was now, shortly before his fiftieth birthday, returning to his native state of California.	he	362	Laurence Hugo	312	FALSE	Larkin	405	TRUE	http://en.wikipedia.org/wiki/John_Larkin_(actor,_born_1912)
test-1772	Her husband, identified in court as ``M.'' was also convicted of 10 counts of assault and three counts of abuse of a minor or helpless person, and was sentenced to six months in jail. After being sentenced to prison, Keren was succeeded as leader of the group by Bracha Benizri, who adopted the shawl out of concern for ``the deteriorating state of modesty in the ultra-Orthodox community,'' according to her husband Rabbi David Benizri, who reportedly claims that there are close to 30,000 women wearing the shawl in Israel.	her	405	Keren	217	FALSE	Bracha Benizri	263	TRUE	http://en.wikipedia.org/wiki/Haredi_burqa_sect
test-839	Sproule has a wife, Janet, and one son, Sam. A second child was stillborn in November 2009, causing him to miss Bristol City's match against Nottingham Forest. City manager Gary Johnson dedicated their equalising goal in the match to Sproule, who had sent a message of support to his teammates.	his	280	Gary Johnson	173	FALSE	Sproule	234	TRUE	http://en.wikipedia.org/wiki/Ivan_Sproule
development-176	When Herman and Fred are arrested and imprisoned for petty theft charges, Ma takes over the group and leads Arthur and Lloyd on a bank robbery spree to gain enough money to get her sons out of jail. The gang is joined by a gunman named Kevin (Bruce Dern) who was Fred's cellmate during his incarceration (and his strongly implied lover).	his	286	Bruce Dern	243	FALSE	Fred	263	TRUE	http://en.wikipedia.org/wiki/Bloody_Mama
test-1981	She was linked to other authors of the time, such as Ernesto Montenegro with his 1930 work Cuentos de mi T*o Ventura, Blanca Santa Cruz Ossa with her compilations of myths and legends (beginning in 1929), and Marta Brunet with Cuentos para Marisol (also published in 1938). Together with Blanca Santa Cruz Ossa and her sister Elvira, Morvan was one of the main collectors and disseminators of children's literature in Chile in the late 1930s and 1940s. In addition, her work is included in a group of authors ``whose main concern was to educate by more didactic methods,'' among whom was Ester Cosani.	her	466	Elvira	326	FALSE	Morvan	334	TRUE	http://en.wikipedia.org/wiki/Henriette_Morvan
development-687	Farrar also had a bad day, finishing with the second group on the road and dropping well away from any chance of holding the pink jersey. Millar, however, ended the day in fifth in the overall standings, six seconds behind race leader Alexander Vinokourov, giving the squad a chance to hold the pink jersey after all. If he took the jersey, Millar would become the first British rider ever to be race leader for all three Grand Tours in his career.	he	321	Alexander Vinokourov	235	FALSE	Millar	341	TRUE	http://en.wikipedia.org/wiki/2010_Garmin%E2%80%93Transitions_season
validation-141	Johan visits the body, says his goodbyes, and goes outside for air. Marianne suddenly shows up at the wake and asks if she can spend a moment with Esther's body, which Johan allows. Marianne enters the room, slowly kisses Esther's body on the lips, and drops a tear on her cheek.	her	269	Marianne	182	FALSE	Esther	222	TRUE	http://en.wikipedia.org/wiki/Silent_Light
development-1127	Ben Bernanke called this approach ``credit easing'', possibly to distinguish it from the widely used expression Quantitative easing, which however originally also referred to the expansion of ``credit creation'' (reference: Richard Werner, Keizai Kyoshitsu: Keiki kaifuku, Ryoteiki kinyu kanwa kara, Nikkei, Nihon Keizai Shinbun, 2 September 1995) . In a March 2009 interview, he stated that the expansion of the Fed balance sheet was necessary ``...because our economy is very weak and inflation is very low.	he	377	Ben Bernanke	0	TRUE	Richard Werner	224	FALSE	http://en.wikipedia.org/wiki/Federal_Reserve_responses_to_the_subprime_crisis
test-1868	She took first place among 400 entrants and was flown to New York City to sign a contract with John Casablanca's Elite modeling agency. She immediately started modeling, doing commercials and studying acting with a private coach. Elizabeth credits Delicia Corlew (The Delicia Agency) for her start.	her	288	Elizabeth	230	TRUE	Delicia Corlew	248	FALSE	http://en.wikipedia.org/wiki/Elizabeth_Gast_(actress)
development-295	Because Dante scholars have failed to recognize this systematic allegorical function of Dante's epic, Seung maintains, they have reduced it to a grand Human Comedy, in which the mass of humanity Dante encounters in his journey can hardly leave any room for the presence of God. By his trinitarian reading, Seung securely installs the Holy Trinity as the epic hero of Dante poem.	his	281	God	273	FALSE	Seung	306	TRUE	http://en.wikipedia.org/wiki/T._K._Seung
test-115	When Veronica graduates, Clemmons says that he cannot decide if his life will be easier or more difficult with her gone. Clemmons reappears in ``Un-American Graffiti'', where he is caught on tape being shot with a paintball gun by several Neptune High students. Adam Hendershott portrays Vincent ``Butters'' Clemmons, a student at Neptune High and Van Clemmons' son. When he was a freshman, Vincent was pantsed by a bully and given the nickname ``Butters''.	he	372	Van Clemmons	348	FALSE	Vincent	391	TRUE	http://en.wikipedia.org/wiki/List_of_Veronica_Mars_characters
test-85	Jim Dawson devoted an entire chapter of his 2006 Modern History of the Fart to Shatner's alleged flatulence in Mind Meld, which he compares to the sound of someone stepping on a tribble. G. Noel Gross of DVD Talk compared the excitement over this sound to that evinced by adolescent boys watching pornography, and compared the level of scrutiny devoted to the scene to that received by the Zapruder film of the Kennedy assassination. In his review of Mind Meld, Mike Clark of USA Today called the discussion between Shatner (left) and Nimoy (right) ``surprisingly frank''.	his	437	Mike Clark	462	TRUE	Shatner	516	FALSE	http://en.wikipedia.org/wiki/Mind_Meld
development-542	Noteworthy projects that JESS3 has undertaken with Thomas's leadership include the NASA website ``Buzzroom'' that tracks NASA-related tweets, videos and images, the C-SPAN Video Library, which was awarded a Peabody Award in March 2011, and the design of The Conversation Prism, an infographic poster produced in partnership with Brian Solis. In 2010, he was approached by Facebook to develop the Facebook Stories application.	he	351	Thomas	51	TRUE	Brian Solis	329	FALSE	http://en.wikipedia.org/wiki/Jesse_Thomas_(graphic_designer)
test-1959	He wrote letters to some friends at Salerno, and later they resubmitted to Tancred and handed Constance over to him. Unable to persuade Tancred to put Constance to death, Queen Sibylla discussed with Matthew on the place to imprison Constance, and Matthew wrote a letter to Tancred at her presence, managing to persuade him to lock Constance in Castel dell'Ovo at Naples, a castle on an island and surrounded by water to be better-guarded and secluded from people, in the custody of nobleman Aligerno Cottone who was defending Naples.	her	285	Queen Sibylla	171	TRUE	Constance	233	FALSE	http://en.wikipedia.org/wiki/Matthew_of_Ajello
development-1099	Calvin cheated on Carmel with both her sister Mercedes and cousin Theresa, and ended up getting Theresa pregnant. Calvin refused to stay with Theresa and their new baby, Kathleen Khloe McQueen, and in revenge Therea shot Calvin dead at his second wedding to Carmel. The McQueen's discover Theresa's guilt although agree to protect her.	her	331	Theresa	142	TRUE	Kathleen Khloe McQueen	170	FALSE	http://en.wikipedia.org/wiki/McQueen_family
test-1092	His entrance music was of the techno genre, which was popular in some American and German dance clubs at the time, and he often danced as he walked to the ring or once he got in the ring. His first feud was with Jean-Paul Levesque, whom he defeated at Starrcade in December in both men's pay-per-view debut. In his early career, Wright went undefeated in matches against several WCW superstars including Bobby Eaton in January 1995 at Clash of the Champions and Paul Roma at SuperBrawl V in February of '95.	his	311	Wright	329	TRUE	Bobby Eaton	404	FALSE	http://en.wikipedia.org/wiki/Alex_Wright
development-1302	By some accounts, the owner's lower-key temperament differed from Allen's intense approach; more importantly, some animus had developed between the two men in November 1968. After the favored Rams struggled to a tie at San Francisco, Allen disparaged the sloppy Kezar Stadium turf; a few days later Reeves, addressing reporters, subtly admonished his coach for making what he considered an ``alibi.''	his	347	Allen	234	FALSE	Reeves	299	TRUE	http://en.wikipedia.org/wiki/George_Allen_(American_football_coach)
development-1647	Lady Xun (*, personal name unknown) (died 335), formally Lady of Yuzhang (***), was a concubine of Emperor Yuan of Jin (Sima Rui) while he was the Prince of Langye. Initially, he favored her greatly, and she bore him two sons --	her	187	Lady	57	TRUE	Sima Rui	120	FALSE	http://en.wikipedia.org/wiki/Lady_Xun
test-1942	Shirley agrees to marry him, though she has moments of indecision and panic at the thought of giving up her independence. The novel ends with Caroline and Shirley marrying the two brothers, Robert and Louis, respectively. Unlike Jane Eyre, which is written in the first person and narrated by the title character, Shirley is narrated by an omniscient but unnamed third-person narrator. For her third novel Villette, Bront* returned to first-person narration.	her	390	Shirley	314	FALSE	Bront*	416	TRUE	http://en.wikipedia.org/wiki/Shirley_(novel)
test-476	He can be heard on the Bill Handel Show on KFI AM 640 Radio, and XTRA Sports AM 570 in Los Angeles. He lives in Reno, Nevada, and does these shows via ISDN from a studio in Reno. With the departure of Paul T. Wall back to Guam, Rich has become increasingly verbal about his liberal political views and is a supporter of U.S. President Barack Obama.	his	270	Paul T. Wall	201	FALSE	Rich	228	TRUE	http://en.wikipedia.org/wiki/Rich_Marotta
test-910	Christine of Saxony (25 December 1505 -- 15 April 1549) was a German noble, landgravine of Hesse. She was the regent of Hesse in 1547-1549.	She	98	Christine of Saxony	0	TRUE	Hesse	91	FALSE	http://en.wikipedia.org/wiki/Christine_of_Saxony
development-1055	Five rooms from her Park Avenue apartment were installed in a memorial building after her death in 1960, bringing Webb's collection of works by Monet, Manet, and Degas to the museum grounds. A large pastel by Mary Cassatt, showing a young Electra Havemeyer with her mother Louisine, enjoys a place of honor in the entry hall.	her	262	Mary Cassatt	209	FALSE	Electra Havemeyer	239	TRUE	http://en.wikipedia.org/wiki/Electra_Havemeyer_Webb
test-186	His father, Eduard Avenarius, a publisher from Leipzig, founded a joint subsidiary company with the Brockhaus publishing house. His mother, C*cilie n*e Geyer, was a daughter of the actor and painter Ludwig Geyer. Eduard Avenarius represented the company in Paris, where he consorted with Heinrich Heine and Richard Wagner, the latter being the stepuncle of Ferdinand Avenarius and his brother, the philosopher Richard Avenarius.	his	381	Richard Wagner	307	FALSE	Ferdinand Avenarius	357	TRUE	http://en.wikipedia.org/wiki/Ferdinand_Avenarius
development-234	He died just over two months after arriving. Charismatic was a chestnut horse with four white stockings on his legs and a white stripe on his forehead. He was bred under a foal-sharing arrangement between William S. Farish and the Parrish Hill Farm of Dr. Ben and Tom Roach. His sire was Summer Squall, who had won the 1990 Preakness Stakes.	His	275	William S. Farish	205	FALSE	Tom Roach	264	FALSE	http://en.wikipedia.org/wiki/Charismatic_(horse)
development-1491	He said this could be explained by the right camber of the road towards the dam, and the fact the car had poor wheel alignment, meaning it would move uncontrolled to the right. Farquharson's thoracic medicine specialist Chris Steinfort also concluded it was 'highly likely' his patient suffered from cough syncope on the night.	his	274	Farquharson	177	FALSE	Chris Steinfort	220	TRUE	http://en.wikipedia.org/wiki/Robert_Farquharson
development-28	This is a list of episodes from the MTV show Bully Beatdown. First aired: 22 March 2009 The victim for the series premier is named Alan, a man who gets bullied by his bigger younger brother. In his tape, Alan explains that Ryan gets away with bullying him because he is the family favorite.	his	194	Alan	204	TRUE	Ryan	223	FALSE	http://en.wikipedia.org/wiki/List_of_Bully_Beatdown_episodes
test-792	In his second game, Thomas won a penalty, reacted to a rebound off the crossbar to score his first goal for the club, and set up a goal for Marc Pugh in a 3--1 victory over Leyton Orient. He began to develop a partnership with Michael Symes which both parties and manager Lee Bradbury thought could become productive. The day after his move to Bournemouth was made permanent, Thomas and Symes each scored in a 2--0 defeat of Wycombe Wanderers.	his	332	Thomas	376	TRUE	Symes	387	FALSE	http://en.wikipedia.org/wiki/Wes_Thomas
validation-306	His father was the acting-governor of the fortress of Breda who in 1793 was held responsible for the less-than-vigorous defense of that city against the French armies then invading the Dutch Republic. Alexander was court-martialed and sentenced to life imprisonment. Bylandt first married Mary Christian (daughter of rear-admiral Sir Hugh Cloberry Christian) on June 20, 1806 at the Isle of Wight. After her death in 1818 he married Virginie Fr*derique Wilhelmine Aspasia Craan (daughter of Willem Benjamin Craan) on December 22, 1825 in St. Joost ten Node (Belgium).	her	404	Mary Christian	289	TRUE	Virginie Fr*derique Wilhelmine Aspasia Craan	433	FALSE	http://en.wikipedia.org/wiki/Willem_Frederik_van_Bylandt
validation-122	Seventy years later all of the Moffat's lands were passed to the Johnstones due to the Moffats having massive debts. During the Civil War, the Clan Johnstone supported the Royalist cause of King Charles. In 1633, King Charles I awarded lordship to the Johnstone chief, Sir James Johnston, as the Lord Johnstone; ten years later Charles made him the Earl of Hartfell.	him	341	Johnstone	301	TRUE	Charles	328	FALSE	http://en.wikipedia.org/wiki/Clan_Johnstone
development-1087	In 1915, while studying at the Chicago Art Institute, he won the American Prix de Rome in painting, enabling him to study at the American Academy in Rome, where he received a bachelor of arts degree. Later he received bachelor (1924) and master of fine arts degrees from Yale, where he taught for twenty-eight years. While acting as a member of the Fine Arts committee of the American Academy in Rome, he ensured, though not a member of the jury, that a generation of winning artists were painting in the manner of Thomas Hart Benton or Savage himself. He became an Associate Member of the National Academy of Design, 1924 and National Academician, 1926.	He	553	Thomas Hart Benton	515	FALSE	Savage	537	TRUE	http://en.wikipedia.org/wiki/Eugene_Savage
test-272	In the mid to late 1940s his work appeared in a number of different short-run titles issued by small publishers; these included Comicolour, Jingo, Swell Comic, Big Laugh, and various others. During World War II he lived in Leigh-on-Sea in Essex. He married Alice Davie in 1919, and had a daughter Betty (1920-2009). He married Evelynne Thelma Snell (1912-2003) in 1947 and with her had a son, John Frank Minnitt (born 1950).	her	378	Alice Davie	257	FALSE	Betty	297	FALSE	http://en.wikipedia.org/wiki/Frank_Minnitt
test-1622	Peter Debruge described the film as ``outlandish'' and wrote that Moore had played her part ``as Martha Stewart crossed with a demonic 1950s housewife''. The film earned over $250 million worldwide. As of September 2017, Moore is scheduled to star in Bel Canto, a thriller based on Ann Patchett's novel of the same name about the Japanese embassy hostage crisis. In addition, she has committed to star alongside Robert De Niro in a yet-untitled television series from David O. Russell which will stream online on Amazon Video.	she	376	Moore	221	TRUE	Ann Patchett	282	FALSE	http://en.wikipedia.org/wiki/Julianne_Moore
development-630	While his back-up vocalists Gloria Jones and Yvonne Keeley are without doubt talented singers, their place in the plan is strange: the way they're used is just years out of date.'' Len Righi of The Morning Call spoke of the song, stating: ``One of the best things about the song is Jo Partridge's guitar work.'' In a retrospective review of Hobo with a Grin for his website, George Starostin said: ``...''	his	362	Len Righi	181	FALSE	George Starostin	375	TRUE	http://en.wikipedia.org/wiki/Someone's_Coming
development-278	The four-second fall from the Golden Gate Bridge sends a person plunging 245 feet (75 m) at 75 miles per hour (121 km/h) to hit the waters of the San Francisco Bay ``with the force of a speeding truck meeting a concrete building.'' Jumping off the bridge holds a 98 percent fatality rate; some die instantly from internal injuries, while others drown or die of hypothermia. In his article for The New Yorker, Tad Friend wrote, ``Survivors often regret their decision in midair, if not before,'' supported by survivor Ken Baldwin explaining, ``I instantly realized that everything in my life that I'd thought was unfixable was totally fixable--except for having just jumped.''	his	377	Tad Friend	409	TRUE	Ken Baldwin	517	FALSE	http://en.wikipedia.org/wiki/The_Bridge_(2006_documentary_film)
development-179	She played as one of the children of Carding (played by Ronald Corveau) and Luisa (played by Marianne dela Riva) of Gulong Ng Palad on television. She became a famous child star of the '80s along with Lady Lee, RR Herrera, Chuckie Dreyfus, Jaypee de Guzman, Rose Ann Gonzales, Glaiza Herradura, Matet de Leon, and Aiza Seguerra, among others. Her other projects were Barbi: Maid In The Philippines (1989) with Joey de Leon and Petrang Kabayo And Pilyang Kuting (1990) with Roderick Paulate, among others.	Her	343	Rose Ann Gonzales	258	FALSE	Aiza Seguerra	314	FALSE	http://en.wikipedia.org/wiki/Bamba_(actress)
test-576	The elite social group in Kenya known as the Happy Valley set was notorious for stories of drug use and promiscuous sexual encounters. These expatriates living in British East Africa received much publicity for their decadent hedonism. While Idina was married to Josslyn Hay, they frequented the Muthaiga Country Club in Nairobi. At Clouds, her house above the Rift Valley, Idina hosted wild all-night parties where patrons enjoyed champagne, cocaine, and wife-swapping.	her	341	Idina	242	TRUE	Josslyn Hay	263	FALSE	http://en.wikipedia.org/wiki/Idina_Sackville
test-524	Wildman is later ordered to Vietnam, where he distinguishes himself as a heroic soldier and effective combat infantryman. He returns from Vietnam promoted to the rank of sergeant and is a recipient of the Medal of Honor for heroism in combat. Sergeant Flanagan (Larry Fishburne), a fellow member of Hazard's platoon, receives his orders for Vietnam at the same time.	his	326	Sergeant Flanagan	243	TRUE	Larry Fishburne	262	FALSE	http://en.wikipedia.org/wiki/Gardens_of_Stone
validation-217	When the famous singer Johnny Fontane (Al Martino) arrives at Connie's wedding reception, Kay, a fan, is surprised that Michael knows him, then stunned when he relates how his father ``helped'' his godson Johnny's early career by threatening to kill his manager unless he released Fontane from his contract. After a failed assassination attempt on his father, Michael murders the culprit, drug lord Virgil Sollozzo (Al Lettieri), and Captain Mark McCluskey (Sterling Hayden) a corrupt NYPD officer on Sollozzo's payroll.	his	348	Michael	360	TRUE	Virgil Sollozzo	399	FALSE	http://en.wikipedia.org/wiki/Kay_Adams-Corleone
development-1589	Janet believes Mike may be having an affair with his assistant, Claire Hackett (Maura McGiveney). Janet's beliefs are fueled by the Harpers' busybody landlady, Vanessa Courtwright (Hermione Baddeley), who thinks Janet can play Mike's game by entering into an affair of her own, whether it be real or made-up.	her	269	Hermione Baddeley	181	FALSE	Janet	212	TRUE	http://en.wikipedia.org/wiki/Do_Not_Disturb_(1965_film)
test-1175	In the episode Angelina's Fancy Tutu, it is revealed that she was once a ballerina. She wears a pink dress, white necklace, and reddish purple shoes. She is voiced by Emily Blunt. Polly Anne Mouseling is Angelina's younger sister. Polly is an eager Mouseling whenever Angelina takes the time to show her some of the basics of ballet.	her	300	Polly	231	FALSE	Angelina	268	TRUE	http://en.wikipedia.org/wiki/Angelina_Ballerina:_The_Next_Steps
test-232	The Boss came out clean and triumphant and made amends with his brother and owns a private island which he calls Nova Sicilia and his brother left the agency to pursue his dream of being a shipwright and vowed to never speak of their days in the prohibition again. The Japanese Incentive Somewhere in between the meeting of his brother and the death of Louie Castaneda, Boss D'Angelo receives a lucrative offer from a Japanese Yakuza Hikaro Eda and Fritz, a backer who wanted to help Eda exert his influence into America as laws back then prohibited Asians from owning property.	his	324	Louie Castaneda	353	FALSE	Boss D'Angelo	370	TRUE	http://en.wikipedia.org/wiki/Omerta_%E2%80%93_City_of_Gangsters
validation-149	After some suspicious behavior from Carson (Michael Weston), the owner of the bed and breakfast, Jack calls Samantha to do a background check on Carson. Dan overhears the phone call and comes to investigate. Samantha tells Carson's estranged wife Marion (Alicia Lagano) where he is thinking she is wanting to finalize their divorce.	she	291	Samantha	208	TRUE	Alicia Lagano	255	FALSE	http://en.wikipedia.org/wiki/The_Good_Guys_(2010_TV_series)
test-531	Coal was first reported in Brunei Darussalam near Muara as early as 1837. in Serai Pimping. The Muara coalmine was first mined commercially in 1883, when William Cowie was given the concession rights to mine the coal in exchange for $1,200 per year. However, Cowie later sold his rights to Rajah Charles Brooke and the Rajah renamed the mine Brooketon (Brooke Town).	his	276	Rajah Charles Brooke	290	FALSE	Rajah	319	FALSE	http://en.wikipedia.org/wiki/Brooketon_Colliery
development-525	Cate Blanchett, Willem Dafoe, Michael Gambon, Jeff Goldblum, Anjelica Huston and Owen Wilson also are featured in the film. It was released May 10, 2005 on DVD as part of The Criterion Collection. While oceanographer and documentarian Steve Zissou ( Bill Murray) is working on his latest documentary at sea, his best friend Esteban du Plantier (Seymour Cassel) is eaten by a creature Zissou describes as a ``Jaguar shark.''	his	277	Steve Zissou	235	TRUE	Bill Murray	250	FALSE	http://en.wikipedia.org/wiki/The_Life_Aquatic_with_Steve_Zissou
development-1659	Nina began to displace all her aggression toward her father's former wife. Even after Donna exonerated Daisy for Zach's murder, Nina could not waive her intense feelings of hate towards her. At Donna's wedding to Benny Sago, Nina came with a gun. She tried to shoot Donna, but luckily missed.	She	247	Donna	194	FALSE	Nina	225	TRUE	http://en.wikipedia.org/wiki/Nina_Cortlandt
development-408	Frutkin believed that the USA had never lost the Korean War as the aim of the USA had been to prevent North Korea from taking over South Korea, in which they had been successful. This opinion went against what many of his colleagues at the time, including Thomas Paine, believed. Nonetheless, in 1973, Frutkin was awarded the NASA Distinguished Service Medal by Thomas Paine, and Frutkin commented that Paine had always been ``wonderful'' to him.	him	442	Frutkin	380	TRUE	Paine	403	FALSE	http://en.wikipedia.org/wiki/Arnold_Frutkin
